id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,id_vial,desc_clase,desc_nombre,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra,cal_edificio
17564,280011584,1,CENTRO              ,106,SOL                 ,11007587,1,488350,CALLE                   ,MARQUES VIUDO DE PONTEJOS                         ,NUM,13,28012,1,Puerta Calle,1,Abierto,10,,PB,04,,,EL EDEN DEL JAMON,1,Anual,1,Abierta,1.44,1.44,22/05/2020,11007587,1,488350,CALLE                   ,MARQUES VIUDO DE PONTEJOS                         ,NUM,13,  ,Calle peatonal,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,1,1.0,2,2.0,  
17578,270492315,4,SALAMANCA           ,406,CASTELLANA          ,11020177,1,477300,CALLE                   ,MARIA DE MOLINA                                   ,NUM,24,28006,1,Puerta Calle,1,Abierto,10,,PB,,,,RELIGION SPECIALTY COFFEE,2,Estacional,1,Abierta,9.35,,27/05/2020,11020177,1,477300,CALLE                   ,MARIA DE MOLINA                                   ,NUM,24,  ,Acera,,,,,0,0.0,6,0.0,14,0.0,  
17573,270074290,4,SALAMANCA           ,402,GOYA                ,11015594,1,341900,CALLE                   ,GOYA                                              ,NUM,82,28009,1,Puerta Calle,1,Abierto,10,,PB,06,,,BAR,1,Anual,1,Abierta,41.86,41.86,25/05/2020,11015594,1,341900,CALLE                   ,GOYA                                              ,NUM,82,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,14,14.0,43,43.0,  
17583,270032722,4,SALAMANCA           ,401,RECOLETOS           ,31019226,1,620900,CALLE                   ,PUIGCERDA                                         ,NUM,8,28001,1,Puerta Calle,1,Abierto,10,,PB,,,,SOTTOSOPRA                           ,1,Anual,1,Abierta,27.91,27.91,28/05/2020,31019226,1,620900,CALLE                   ,PUIGCERDA                                         ,NUM,8,  ,Calle sin salida,10:00:00,00:00:00,10:00:00,00:00:00,1,1.0,8,8.0,23,23.0,  
17575,285007048,5,CHAMARTIN           ,503,CIUDAD JARDIN       ,11023930,1,653800,PLAZA                   ,SAGRADO CORAZON DE JESUS                          ,NUM,1,28002,1,Puerta Calle,1,Abierto,30,,PB,01,,,RESTAURANTE,1,Anual,1,Abierta,54.0,54.0,26/05/2020,11023930,1,653800,PLAZA                   ,SAGRADO CORAZON DE JESUS                          ,NUM,1,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,24,24.0,72,72.0,  
17585,270264358,7,CHAMBERI            ,705,RIOS ROSAS          ,11042256,1,627700,CALLE                   ,RAIMUNDO FERNANDEZ VILLAVERDE                     ,NUM,34,28003,1,Puerta Calle,1,Abierto,50,,PB,04,,,SANTAGLORIA,1,Anual,1,Abierta,14.07,14.07,28/05/2020,11042256,1,627700,CALLE                   ,RAIMUNDO FERNANDEZ VILLAVERDE                     ,NUM,34,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,7,7.0,16,16.0,  
17576,270116755,7,CHAMBERI            ,703,TRAFALGAR           ,11040046,1,750700,CALLE                   ,TRAFALGAR                                         ,NUM,10,28010,1,Puerta Calle,1,Abierto,10,,PB,01,,,TAPANCO,1,Anual,1,Abierta,16.0,16.0,27/05/2020,11040046,1,750700,CALLE                   ,TRAFALGAR                                         ,NUM,10,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,7,7.0,20,20.0,  
17590,280021023,5,CHAMARTIN           ,501,EL VISO             ,11020570,1,477300,CALLE                   ,MARIA DE MOLINA                                   ,NUM,1,28006,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,RODILLA,1,Anual,1,Abierta,44.78,44.78,29/05/2020,11020570,1,477300,CALLE                   ,MARIA DE MOLINA                                   ,NUM,1,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,16,16.0,38,38.0,  
17586,70002248,7,CHAMBERI            ,706,VALLEHERMOSO        ,11042793,1,669400,PASEO                   ,SAN FRANCISCO DE SALES                            ,NUM,34,28003,1,Puerta Calle,1,Abierto,10,,PB,,,,EL KIOSCO,1,Anual,1,Abierta,31.81,31.81,28/05/2020,11042793,1,669400,PASEO                   ,SAN FRANCISCO DE SALES                            ,NUM,34,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,8.0,31,31.0,  
6866,190000146,19,VICALVARO           ,1902,VALDEBERNARDO,20123173,1,2483,BULEVAR                 ,INDALECIO PRIETO                                  ,NUM,45,28032,1,Puerta Calle,1,Abierto,80,,PB,01,,,PASTELERIA CUA CUA,2,Estacional,1,Abierta,25.92,,25/06/2018,20123167,1,2494,CALLE                   ,POETAS                                            ,NUM,10,  ,Acera,,,,,0,0.0,8,0.0,32,0.0, B
7240,280052620,11,CARABANCHEL         ,1101,COMILLAS            ,11069036,1,292300,CALLE                   ,FERNAN CABALLERO                                  ,NUM,26,28019,1,Puerta Calle,1,Abierto,50,,PB,06,,,BAR JUVI,1,Anual,1,Abierta,22.03,7.02,23/05/2019,11069048,1,485200,CALLE                   ,MARQUES DE JURA REAL                              ,NUM,20,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,9,3.0,27,9.0,  
6909,80000835,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,20057093,1,127,CALLE                   ,ISABEL COLBRAND                                   ,NUM,20,28050,1,Puerta Calle,1,Abierto,70,,PB,,,,VIPS,1,Anual,1,Abierta,67.62,67.62,09/07/2018,20057129,1,88997797,CALLE                   ,FEDERICO MOMPOU                                   ,NUM,2,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,24,24.0,48,48.0, A
7241,270527158,7,CHAMBERI            ,705,RIOS ROSAS          ,11041956,1,642000,CALLE                   ,RIOS ROSAS                                        ,NUM,12,28003,1,Puerta Calle,1,Abierto,10,,PB,,,,LA PEPA,1,Anual,1,Abierta,26.6,26.6,24/05/2019,11041956,1,642000,CALLE                   ,RIOS ROSAS                                        ,NUM,12,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,11,11.0,31,31.0,  
6915,285028056,14,MORATALAZ           ,1403,MARROQUINA          ,11101559,1,522000,AVENIDA                 ,MORATALAZ                                         ,NUM,135,28030,1,Puerta Calle,1,Abierto,40,,SO,07,,,MIFRESHSUSHI,1,Anual,1,Abierta,63.71,63.71,10/07/2018,11101559,1,522000,AVENIDA                 ,MORATALAZ                                         ,NUM,135,  ,Plaza peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,18,18.0,71,71.0,  
7246,270565802,2,ARGANZUELA          ,204,LEGAZPI             ,11009113,1,28700,CALLE                   ,ALGETE                                            ,NUM,10,28045,1,Puerta Calle,1,Abierto,10,,PB,,,,BAR RESTAURANTE,2,Estacional,1,Abierta,30.15,,28/05/2019,20007692,1,453700,CALLE                   ,MAESTRO ARBOS                                     ,NUM,15,  ,Bulevar,,,,,1,0.0,6,0.0,24,0.0,  
6919,100000668,10,LATINA              ,1004,ALUCHE              ,31020667,1,126900,CALLE                   ,CAMARENA                                          ,NUM,107,28047,1,Puerta Calle,1,Abierto,40,,PB,01,,,CERVECERIA DANNYS,1,Anual,1,Abierta,16.0,16.0,12/07/2018,31020667,1,126900,CALLE                   ,CAMARENA                                          ,NUM,107,  ,Otros,08:00:00,00:00:00,08:00:00,00:30:00,0,0.0,11,11.0,22,22.0,  
7250,285042812,20,SAN BLAS-CANILLEJAS ,2005,ROSAS               ,20177266,1,2442,CALLE                   ,SUECIA                                            ,NUM,95,28022,1,Puerta Calle,1,Abierto,20,,PB,,,,LA GRADA,1,Anual,1,Abierta,58.7,58.7,29/05/2019,20177266,1,2442,CALLE                   ,SUECIA                                            ,NUM,95, D,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,16,16.0,64,64.0, D
6927,270172915,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11109695,1,249500,AVENIDA                 ,DONOSTIARRA                                       ,NUM,12,28027,1,Puerta Calle,1,Abierto,50,,PB,,,,TABERNA LA CARNICERÍA DE ISIDRO,1,Anual,1,Abierta,36.36,36.36,16/07/2018,11109695,1,249500,AVENIDA                 ,DONOSTIARRA                                       ,NUM,12,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,16,16.0,22,22.0,  
7257,280058028,13,PUENTE DE VALLECAS  ,1304,PALOMERAS SURESTE   ,11096721,1,663600,CALLE                   ,SAN CLAUDIO                                       ,NUM,67,28038,1,Puerta Calle,1,Abierto,30,,PB,05,,,BAR LAS TAPAS,2,Estacional,1,Abierta,32.4,,31/05/2019,11096721,1,663600,CALLE                   ,SAN CLAUDIO                                       ,NUM,67,  ,Bulevar,,,,,0,0.0,10,0.0,40,0.0,  
6929,270532366,1,CENTRO              ,106,SOL                 ,11007226,1,608100,CALLE                   ,PRECIADOS                                         ,NUM,40,28013,1,Puerta Calle,1,Abierto,20,,PB,DR,,,LLAO LLAO,1,Anual,1,Abierta,6.12,6.12,17/07/2018,11007226,1,608100,CALLE                   ,PRECIADOS                                         ,NUM,40,  ,Calle peatonal,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,3,3.0,8,8.0,  
7279,285041097,16,HORTALEZA           ,1606,VALDEFUENTES        ,31009109,1,31000089,CALLE                   ,PRINCIPE CARLOS                                   ,NUM,23,28050,1,Puerta Calle,1,Abierto,10,,PB,AB1,,,CAFETERIA PALMER,2,Estacional,1,Abierta,20.28,,13/06/2019,31009109,1,31000089,CALLE                   ,PRINCIPE CARLOS                                   ,NUM,23,  ,Acera,,,,,0,,6,,24,,  
6939,50001369,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11026401,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,47,28016,1,Puerta Calle,1,Abierto,10,,PB,,,,CAFE BAR,1,Anual,1,Abierta,26.19,26.19,25/07/2018,11026401,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,47,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,8,8.0,29,29.0,  
7288,270372436,3,RETIRO              ,306,NIÑO JESUS          ,11013536,1,534600,PLAZA                   ,NIÑO JESUS                                        ,NUM,3,28009,1,Puerta Calle,1,Abierto,30,,PB,L3,,,PONCIO WM,1,Anual,1,Abierta,20.62,20.62,17/06/2019,11013536,1,534600,PLAZA                   ,NIÑO JESUS                                        ,NUM,3,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,12,12.0,24,24.0,  
6941,270245916,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11025740,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,27,28036,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,EL ESCONDITE,1,Anual,1,Abierta,96.6,96.6,25/07/2018,11025740,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,27,  ,Superficie en parcela privada,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,21,21.0,80,80.0,  
7297,285032252,18,VILLA DE VALLECAS   ,1802,SANTA EUGENIA       ,11131767,1,156450,CALLE                   ,CASTRILLO DE AZA                                  ,NUM,12,28031,1,Puerta Calle,1,Abierto,10,,PB,L01,,,LA BODEGUITA,1,Anual,1,Abierta,39.96,39.96,28/06/2019,11131767,1,156450,CALLE                   ,CASTRILLO DE AZA                                  ,NUM,12,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,10.0,40,40.0,  
6944,270225341,3,RETIRO              ,301,PACIFICO            ,11010629,1,171800,AVENIDA                 ,CIUDAD DE BARCELONA                               ,NUM,13,28007,1,Puerta Calle,1,Abierto,10,,PB,,,,TRECE,1,Anual,1,Abierta,6.8,6.8,26/07/2018,11010629,1,171800,AVENIDA                 ,CIUDAD DE BARCELONA                               ,NUM,13,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,6,6.0,12,12.0,  
7307,270407252,5,CHAMARTIN           ,502,PROSPERIDAD         ,11022720,1,42500,AVENIDA                 ,AMERICA                                           ,NUM,33,28002,1,Puerta Calle,1,Abierto,20,,PB,02,,,MILWAUKEE,1,Anual,1,Abierta,25.43,25.43,09/07/2019,11022720,1,42500,AVENIDA                 ,AMERICA                                           ,NUM,33,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,7,7.0,23,23.0,  
6650,285007426,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11026401,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,47,28016,1,Puerta Calle,1,Abierto,60,DR,PB,L06,,,BAR-TETERIA,1,Anual,1,Abierta,24.62,24.62,20/03/2018,11026401,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,47,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,7,7.0,28,28.0,  
7207,270324894,13,PUENTE DE VALLECAS  ,1301,ENTREVIAS           ,11090848,1,713000,CALLE                   ,SIERRA DE ALBARRACIN                              ,NUM,14,28053,1,Puerta Calle,1,Abierto,30,,PB,02,,,TELEPIZZA,2,Estacional,1,Abierta,29.33,,26/04/2019,11090848,1,713000,CALLE                   ,SIERRA DE ALBARRACIN                              ,NUM,14,  ,Bulevar,,,,,0,0.0,6,0.0,22,0.0,  
6651,270092334,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025250,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,48,28016,1,Puerta Calle,1,Abierto,30,01,PB,01,,,MALLORCA,1,Anual,1,Abierta,25.15,25.15,20/03/2018,11025250,1,88998568,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,48,  ,Superficie en parcela privada,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,10.0,30,30.0,  
7211,280069845,16,HORTALEZA           ,1604,PINAR DEL REY       ,11120908,1,750200,CALLE                   ,TOTANA                                            ,NUM,4,28033,1,Puerta Calle,1,Abierto,10,,PB,02,,,TABERNA GUAROA,1,Anual,1,Abierta,19.48,19.48,03/05/2019,11120908,1,750200,CALLE                   ,TOTANA                                            ,NUM,4,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,11,11.0,25,25.0,  
6653,270413956,14,MORATALAZ           ,1401,PAVONES             ,11101226,1,74800,CALLE                   ,ARROYO FONTARRON                                  ,NUM,391,28030,1,Puerta Calle,4,Cerrado,30,,PB,01,,,LAS TEJAS,2,Estacional,1,Abierta,16.97,,21/03/2018,11101226,1,74800,CALLE                   ,ARROYO FONTARRON                                  ,NUM,391,  ,Acera,,,,,0,,6,,24,,  
7215,280063086,17,VILLAVERDE          ,1703,BUTARQUE            ,20166859,1,2879,CALLE                   ,BERROCAL                                          ,NUM,7,28021,1,Puerta Calle,1,Abierto,120,,PB,13,,,LA FACTORIA DEL CHURRO,2,Estacional,1,Abierta,6.48,,07/05/2019,20166859,1,2879,CALLE                   ,BERROCAL                                          ,NUM,7,  ,Acera,,,,,0,0.0,2,0.0,8,0.0,  
6659,270477747,3,RETIRO              ,302,ADELFAS             ,11011579,1,241300,CALLE                   ,DOCTOR ESQUERDO                                   ,NUM,183,28007,1,Puerta Calle,1,Abierto,40,,PB,4A,,,NIASCA CAFETERIA,1,Anual,1,Abierta,12.6,12.6,22/03/2018,11011579,1,241300,CALLE                   ,DOCTOR ESQUERDO                                   ,NUM,183,  ,Acera,00:00:00,00:00:00,00:00:00,00:00:00,0,0.0,9,0.0,27,0.0,  
7229,270445388,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11075330,1,526000,PASEO                   ,MARCELINO CAMACHO                                 ,NUM,14,28025,1,Puerta Calle,1,Abierto,20,,PB,A,,,BAR APOLO XIII,2,Estacional,1,Abierta,5.76,,14/05/2019,11075330,1,526000,PASEO                   ,MARCELINO CAMACHO                                 ,NUM,14,  ,Acera,,,,,0,0.0,4,0.0,8,0.0,  
6663,270145780,11,CARABANCHEL         ,1101,COMILLAS            ,11068954,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,158,28019,1,Puerta Calle,1,Abierto,10,,PB,05,,,BAR RESTAURANTE LA PARRILLA,2,Estacional,1,Abierta,21.42,,22/03/2018,11068954,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,158,  ,Acera,,,,,0,0.0,6,0.0,24,0.0,  
7235,280042237,10,LATINA              ,1004,ALUCHE              ,11064494,1,777860,CALLE                   ,VIA CARPETANA                                     ,NUM,334,28047,1,Puerta Calle,1,Abierto,20,,PB,,,,NEW BOCADITO'S,2,Estacional,1,Abierta,106.05,,20/05/2019,11064494,1,777860,CALLE                   ,VIA CARPETANA                                     ,NUM,334,  ,Otros,,,,,0,0.0,14,0.0,54,0.0,  
6684,270403921,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038740,1,352700,CALLE                   ,GUZMAN EL BUENO                                   ,NUM,33,28015,1,Puerta Calle,1,Abierto,10,,PB,A,,,LOS CHICOS,2,Estacional,1,Abierta,28.09,,27/03/2018,11038740,1,352700,CALLE                   ,GUZMAN EL BUENO                                   ,NUM,33,  ,Acera,,,,,0,0.0,8,0.0,21,0.0,  
7236,200001379,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11133634,1,220400,PLAZA                   ,CRONOS                                            ,NUM,5,28037,1,Puerta Calle,1,Abierto,20,,PB,,,,GREEN TAVERN,2,Estacional,1,Abierta,16.73,,20/05/2019,11133634,1,220400,PLAZA                   ,CRONOS                                            ,NUM,5,  ,Acera,,,,,0,0.0,7,0.0,26,0.0,  
6692,280008454,1,CENTRO              ,102,EMBAJADORES         ,11002198,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,64,28012,1,Puerta Calle,4,Cerrado,10,,PB,01,,,FINOCCHIO,1,Anual,1,Abierta,9.72,9.72,04/04/2018,11002198,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,64,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,3,3.0,12,12.0,  
7237,280066938,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,20134524,1,88998067,CALLE                   ,AQUITANIA                                         ,NUM,11,28032,1,Puerta Calle,1,Abierto,10,,PB,G,,,EL ALMACEN,1,Anual,1,Abierta,30.33,15.93,20/05/2019,20134524,1,88998067,CALLE                   ,AQUITANIA                                         ,NUM,11,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,14,6.0,56,24.0,  
6693,285002281,1,CENTRO              ,102,EMBAJADORES         ,11002572,1,83000,CALLE                   ,AVE MARIA                                         ,NUM,19,28012,1,Puerta Calle,1,Abierto,30,,PB,DR,,,NAP,1,Anual,1,Abierta,6.48,6.48,04/04/2018,11002572,1,83000,CALLE                   ,AVE MARIA                                         ,NUM,19,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,2,2.0,8,8.0,  
7238,270394140,1,CENTRO              ,105,UNIVERSIDAD         ,11007070,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,44,28013,1,Puerta Calle,1,Abierto,10,,PB,IA,,,FIVE GUYS,1,Anual,1,Abierta,4.08,4.08,21/05/2019,11007070,1,342950,CALLE                   ,GRAN VIA                                          ,NUM,44,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,2,2.0,6,6.0,  
6694,280009253,1,CENTRO              ,103,CORTES              ,11003824,1,462700,CALLE                   ,MANUEL FERNANDEZ Y GONZALEZ                       ,NUM,3,28014,1,Puerta Calle,1,Abierto,10,,PB,A,,,LA TRUCHA,1,Anual,1,Abierta,12.06,12.06,04/04/2018,11003824,1,462700,CALLE                   ,MANUEL FERNANDEZ Y GONZALEZ                       ,NUM,3,  ,Calle peatonal,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,4,4.0,15,15.0,  
7239,280066800,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,20126489,1,88998067,CALLE                   ,AQUITANIA                                         ,NUM,49,28032,1,Puerta Calle,1,Abierto,10,E,PB,02,,,VINTAGE LOUNGE CLUB,1,Anual,1,Abierta,33.41,33.41,22/05/2019,20126489,1,88998067,CALLE                   ,AQUITANIA                                         ,NUM,49,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,6,6.0,24,24.0,  
6664,270537238,11,CARABANCHEL         ,1106,BUENAVISTA          ,31023457,1,31000018,CALLE                   ,MORALES                                           ,NUM,10,28054,1,Puerta Calle,1,Abierto,60,,PB,23,,,LA OSA GOLOSA,2,Estacional,1,Abierta,21.73,,22/03/2018,31023457,1,31000018,CALLE                   ,MORALES                                           ,NUM,10, F,Acera,,,,,0,0.0,7,0.0,22,0.0, F
18735,285032915,18,VILLA DE VALLECAS   ,1803,ENSANCHE DE VALLECAS,31028833,1,31000474,AVENIDA                 ,ENSANCHE DE VALLECAS                              ,NUM,112,28051,1,Puerta Calle,1,Abierto,20,,PB,,,,MARACUMBE,1,Anual,1,Abierta,6.8,6.8,18/05/2021,31028835,1,31000641,CALLE                   ,EMBALSE DE PINILLA                                ,NUM,4,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,6,6.0,12,12.0,  
